4820347|GBP|0.006|
1202609|GBP|31.75|
4931394|GBP|1.84|
1550114|SEK|10.31|
2555609|GBP|1.488|
4880497|GBP|1.856|
3131033|GBP|5.788|
4874420|GBP|0.126|
290523|GBP|0.06|
4403802|GBP|0.2382|
4578305|GBP|0.219|
4934604|GBP|0.06|
4915835|GBP|0.66|
2089552|GBP|0.746|
4964524|EUR|0.01|
4935392|GBP|0.012|
4921958|GBP|0.036|
1498004|EUR|0.2985|
2030995|GBP|0.156|
4908560|GBP|5.896|
4573766|GBP|6.558|
4599314|GBP|0.066|
1117732|GBP|2.82|
4915111|GBP|0.018|
326728|EUR|0.018|
4652442|GBP|23.858|
4941241|EUR|0.648|
4873005|GBP|0.042|
4875446|GBP|0.02|
4339595|GBP|2.16|
4215112|GBP|13.37|
4878933|GBP|0.024|
3481107|GBP|0.006|
59617|GBP|1.4|
517313|GBP|0.314|
4842296|GBP|0.45|
4369406|GBP|0.56|
4979751|GBP|0.021|
1614313|GBP|0.726|
2136634|GBP|2.54|
2109033|GBP|0.1719|
1037445|EUR|0.288|
2753441|GBP|1.86|
3890617|GBP|1.644|
5001610|EUR|0.136|
5015770|GBP|1.014|
4893779|GBP|0.006|
3540827|EUR|0.0018|
4824752|GBP|1.416|
4247220|GBP|5.352|
5032716|GBP|0.24|
4728820|GBP|0.05|
4924690|GBP|0.024|
4349019|EUR|4.3524|
2066001|GBP|10.788|
3464049|GBP|0.1|
1987419|GBP|0.006|
4518290|GBP|0.372|
4624601|GBP|1.052|
752046|GBP|0.204|
4857132|GBP|0.192|
3309545|GBP|0.132|
3665974|EUR|0.7|
2222235|GBP|0.09|
4421615|GBP|0.559|
3945727|GBP|51.2|
4892519|GBP|2.76|
4614373|GBP|0.06|
3674599|GBP|1.884|
2057737|GBP|0.156|
4684458|GBP|0.486|
5059805|GBP|0.06|
4273133|GBP|3.58|
4511894|GBP|0.708|
4622453|GBP|2.1|
635012|EUR|0.4|
4887326|GBP|0.132|
5068833|GBP|6.1819|
2393650|GBP|1.872|
4228106|GBP|5.02|
4762587|GBP|6.81|
4573309|GBP|2.612|
3504697|GBP|6.24|
5071553|GBP|0.18|
3971423|GBP|0.084|
4888028|GBP|1.12|
5075609|GBP|0.624|
5006810|GBP|0.224|
1765080|EUR|0.078|
4543664|EUR|1.868|
4807453|GBP|0.06|
3260013|EUR|2.28|
4126038|GBP|5.902|
5061536|GBP|2.0845|
2668566|GBP|0.4279|
5007471|GBP|30.9299|
4908615|GBP|0.792|
1054626|GBP|0.012|
1742440|GBP|1.12|
5037121|GBP|0.006|
4787292|GBP|1.4|
4888053|GBP|0.306|
1026299|GBP|0.16|
104157|GBP|0.181|
5295030|GBP|0.1044|
3976662|GBP|0.096|
499964|GBP|0.168|
5095326|GBP|1.142|
23619|GBP|0.316|
5240526|GBP|3.02|
5271279|EUR|0.266|
5185221|GBP|4.808|
4984350|GBP|0.096|
2056331|GBP|0.692|
4621116|GBP|32.636|
5269139|GBP|0.62|
2339195|GBP|0.68|
5139316|GBP|0.294|
4920407|GBP|15.198|
4631543|GBP|0.696|
5238716|GBP|0.0105|
4605409|GBP|1.464|
4994855|GBP|0.012|
3148610|USD|0.148|
5260668|GBP|3.46|
5011250|GBP|0.246|
4792028|GBP|4.922|
1948848|USD|0.048|
5028015|EUR|0.0012|
5224276|GBP|1.702|
5239060|GBP|0.322|
1627629|GBP|1.24|
532238|GBP|0.592|
4419442|GBP|0.002|
435050|GBP|4.26|
4788605|GBP|0.302|
1884996|GBP|0.84|
754269|GBP|1.26|
5178974|GBP|0.104|
4949782|GBP|24.34|
340858|GBP|0.436|
5128602|USD|23.27|
277500|GBP|24.72|
2452340|EUR|0.834|
4585330|GBP|0.08|
242992|GBP|11.07|
3105121|GBP|0.096|
5158013|GBP|1.38|
3242150|GBP|0.376|
924388|GBP|1.952|
5107554|GBP|1.554|
4939654|GBP|7.224|
2932530|GBP|3.346|
4994387|GBP|0.082|
2127063|GBP|0.76|
5084347|GBP|0.136|
5200292|GBP|0.122|
3143485|GBP|0.078|
3125384|USD|0.2808|
3756678|GBP|0.052|
5274263|GBP|0.308|
5278851|GBP|1.316|
4653915|GBP|0.89|
815687|GBP|0.7972|
3365898|GBP|0.092|
5322382|GBP|0.62|
4453236|GBP|0.832|
5331922|EUR|8.382|
5312553|USD|0.1292|
481858|GBP|1.02|
5357590|GBP|2.102|
645595|GBP|0.48|
5320245|GBP|1.1|
5332127|GBP|0.394|
5219668|EUR|0.018|
4606874|GBP|1.05|
5356048|GBP|4.844|
5327436|EUR|0.294|
5354509|USD|0.14|
5390622|EUR|0.4|
5283420|GBP|0.41|
5380994|GBP|1.03|
5320248|GBP|0.228|
5403604|GBP|4.464|
5283581|GBP|0.15|
5406330|GBP|82.33|
5436010|GBP|16.75|
5388120|GBP|5.92|
5439592|GBP|0.92|
5221928|GBP|0.035|
2182257|GBP|0.01|
3604989|GBP|0.606|
3377798|GBP|2.01|
2975428|GBP|6.95|
4705753|GBP|0.122|
5331876|GBP|0.19|
306606|GBP|39.22|
4409679|GBP|0.74|
4199405|GBP|0.016|
4802479|GBP|0.25|
3378819|GBP|0.01|
5420027|GBP|19.57|
5404730|GBP|0.16|
4587397|GBP|0.346|
5130481|GBP|0.051|
2400234|GBP|2.04|
5112676|GBP|0.24|
5061010|GBP|0.222|
847301|GBP|0.052|
3979485|GBP|6.402|
3419501|GBP|0.458|
1280608|GBP|0.306|
5014676|GBP|0.348|
5356832|GBP|2.846|
2922985|GBP|7.394|
5313639|GBP|49.5|
1537161|GBP|0.148|
5359317|GBP|0.63|
5421812|GBP|1.886|
1933303|GBP|1.864|
3196235|GBP|0.38|
5149105|GBP|0.47|
2359976|GBP|0.004|
2360462|GBP|0.044|
4522773|GBP|0.078|
2610015|GBP|0.044|
2812075|GBP|0.562|
2753243|GBP|1.22|
3403758|GBP|0.004|
1310534|GBP|4.29|
3630028|GBP|0.2|
3015331|EUR|0.006|
4009468|GBP|0.002|
1666255|EUR|1.168|
4623645|GBP|0.164|
4741418|GBP|1.152|
3946944|GBP|1.3|
4212822|GBP|43.982|
3032206|GBP|3.388|
2660107|GBP|15.868|
4895333|GBP|15.966|
3337256|GBP|0.036|
8808|GBP|14.614|
1162054|GBP|1.482|
1814683|GBP|5.464|
3962090|GBP|1.02|
3723300|GBP|0.912|
4879755|GBP|67.586|
1932933|GBP|11.24|
4498713|GBP|0.0962|
1715649|GBP|34.7531|
4823072|EUR|0.024|
4425668|GBP|1.7|
2362413|GBP|0.618|
1130157|GBP|0.36|
5114921|GBP|0.132|
4904577|GBP|1.256|
711402|GBP|0.048|
4873125|GBP|93.948|
4884173|GBP|0.114|
3283345|EUR|0.13|
1830086|EUR|5.982|
4317233|GBP|42.752|
81406|GBP|1.748|
3355757|NOK|9.18|
4478408|GBP|0.5|
4986472|GBP|1.12|
4996782|GBP|1.124|
4459220|GBP|0.256|
4759417|GBP|0.228|
4928108|GBP|0.17|
4667417|GBP|0.8077|
4848288|GBP|0.254|
4426572|GBP|2.304|
3057946|USD|5.472|
4744617|GBP|0.024|
4331139|GBP|0.164|
3720637|GBP|0.39|
148168|GBP|6.486|
4396013|GBP|0.15|
1953412|USD|6.864|
4871713|GBP|1.4|
3682552|SEK|6.2|
4631980|GBP|2.28|
1798913|EUR|0.0336|
4583975|GBP|0.084|
3115100|GBP|1.434|
5014298|GBP|0.3|
2152586|EUR|0.05|
4593247|EUR|0.358|
4394734|EUR|0.05|
4022729|GBP|0.012|
1855794|GBP|5.956|
1433180|GBP|1.356|
4833862|GBP|9.844|
3254816|GBP|3.772|
4403888|GBP|2.452|
346836|EUR|0.05|
2213017|GBP|0.066|
2458296|GBP|0.854|
2632632|GBP|1.5564|
4947986|GBP|0.06|
5116034|GBP|1.416|
154734|GBP|0.34|
5117627|GBP|0.404|
4824184|GBP|0.702|
4836098|GBP|0.138|
2024415|GBP|34.28|
1835653|GBP|2.0814|
4690369|GBP|52.124|
4332357|GBP|1.488|
4466254|GBP|1.02|
1758528|GBP|0.15|
4492279|GBP|0.048|
4396539|GBP|0.912|
4528986|GBP|0.996|
4955288|GBP|0.716|
4657624|GBP|0.276|
674|GBP|2.322|
2518523|EUR|0.3483|
1590400|GBP|0.24|
4625284|GBP|8.096|
4956267|GBP|0.54|
1404778|EUR|0.176|
490946|EUR|0.246|
4892015|GBP|2.8|
4729423|GBP|0.042|
2493781|GBP|0.04|
4931434|AUD|0.288|
50961|GBP|20.77|
1743178|GBP|2.372|
781539|EUR|0.1009|
2072018|USD|2.7172|
615556|GBP|0.408|
4921788|EUR|0.276|
4577583|GBP|0.346|
2073874|GBP|0.484|
4349720|EUR|0.05|
3884072|EUR|0.05|
4566028|GBP|5.132|
4847505|GBP|0.51|
4459373|GBP|1.82|
4747973|GBP|22.142|
2695814|EUR|0.192|
3533029|GBP|2.31|
4369214|GBP|1.272|
2620711|GBP|7.936|
4803689|GBP|0.116|
4890526|GBP|2.304|
2005830|GBP|5.736|
4771931|GBP|0.544|
4501205|GBP|0.66|
4917426|GBP|0.584|
5097605|GBP|0.868|
2272998|GBP|2.68|
4884845|EUR|0.6|
1190920|GBP|2.67|
4959894|DKK|81.4|
4589131|GBP|4.04|
5079530|GBP|108.8514|
4326392|GBP|0.504|
746708|EUR|0.36|
3430418|SEK|3.76|
937337|GBP|3.184|
4864716|GBP|1.608|
2856225|GBP|55.94|
4910985|GBP|0.244|
4541672|EUR|0.2385|
2308658|GBP|1.26|
4563820|GBP|3.896|
1826506|GBP|13.64|
5017218|EUR|0.126|
4901774|GBP|1.028|
5128833|GBP|1.2866|
5167831|GBP|0.018|
5084900|GBP|0.075|
5014841|GBP|0.144|
3260084|GBP|0.12|
1430490|GBP|0.1488|
3127670|GBP|3.318|
4389210|GBP|33.8|
1627712|GBP|1.53|
369261|USD|0.36|
4109987|GBP|0.45|
4533889|GBP|0.06|
5053017|GBP|1.9601|
4414961|GBP|12.116|
4478369|GBP|0.66|
4887868|GBP|0.368|
4411099|GBP|0.132|
5159229|GBP|0.156|
3743132|GBP|0.344|
1481015|GBP|4.116|
3357931|GBP|0.072|
5071025|GBP|0.112|
4270324|GBP|2.58|
4022055|GBP|0.2059|
4962541|GBP|1.782|
5220533|GBP|0.32|
2883403|GBP|0.024|
766234|GBP|0.666|
4881355|GBP|1.312|
1865969|GBP|3.2|
4397946|GBP|3.42|
314165|GBP|0.606|
4876403|EUR|1.6569|
4889279|GBP|0.966|
4076848|GBP|0.45|
4483071|GBP|0.072|
4473697|GBP|0.786|
2425481|GBP|0.378|
658448|GBP|0.216|
4509572|GBP|1.608|
1451820|GBP|0.084|
4016575|GBP|0.228|
1450930|GBP|0.312|
4425739|GBP|0.114|
1499511|GBP|0.104|
2408234|EUR|0.186|
4621774|GBP|1.1|
2202009|GBP|1.182|
4623542|GBP|0.58|
4353897|GBP|0.024|
2993613|GBP|0.048|
727545|GBP|0.944|
4562425|GBP|0.078|
3730958|GBP|1.39|
4428566|GBP|0.144|
4911238|GBP|0.018|
4899025|USD|0.096|
2144369|GBP|0.03|
3365879|GBP|0.051|
1372699|GBP|0.462|
4636825|GBP|0.216|
4585415|GBP|0.5356|
2754904|GBP|2.558|
4888653|GBP|0.408|
1000837|GBP|9.594|
3724580|GBP|0.186|
3882994|GBP|4.044|
4743213|EUR|0.294|
5001748|GBP|0.144|
4646392|GBP|6.7|
4300788|GBP|0.414|
1749361|GBP|0.128|
4908715|GBP|0.144|
4915694|GBP|0.32|
1614181|USD|10.46|
1419157|GBP|3.18|
4845829|GBP|0.096|
4001697|GBP|0.72|
4552609|GBP|0.18|
5011505|GBP|0.162|
4934547|EUR|0.456|
4525171|GBP|0.042|
4940521|GBP|0.09|
5030410|GBP|0.24|
3988036|GBP|3.608|
268198|GBP|0.21|
3001767|GBP|0.87|
1863428|GBP|0.218|
3739814|GBP|2.04|
5014555|GBP|0.584|
3266886|GBP|0.552|
3770420|GBP|2.99|
2059818|GBP|0.6|
6722|GBP|0.968|
3621469|GBP|0.006|
2219193|GBP|1.62|
3182684|GBP|0.318|
1658320|GBP|0.56|
4415130|USD|0.7032|
4029696|EUR|0.096|
41915|GBP|0.16|
4503304|GBP|0.012|
3514938|GBP|1.288|
1842746|GBP|1.296|
4615236|GBP|0.618|
2329790|GBP|5.86|
3688144|GBP|1.332|
2657077|GBP|0.39|
2944275|SEK|1.68|
4873762|GBP|1.614|
4346329|GBP|0.852|
4484561|GBP|0.048|
2378578|GBP|5.6|
2954069|GBP|5.2|
4378766|GBP|0.58|
4327375|GBP|0.04|
5082580|GBP|0.1398|
2610260|GBP|0.042|
4144005|GBP|0.136|
1542527|GBP|15.24|
3211624|GBP|0.288|
1532398|GBP|1.632|
4688554|EUR|0.446|
2815872|GBP|0.174|
5008907|GBP|0.58|
4769738|GBP|0.366|
4529665|GBP|0.33|
4432435|GBP|0.09|
4306229|GBP|0.264|
5077154|SEK|19.5|
892459|GBP|0.018|
3954647|GBP|0.444|
4634829|GBP|0.21|
4906058|GBP|0.12|
5127246|GBP|0.048|
5289442|EUR|1.038|
1252579|GBP|0.048|
5259114|GBP|0.276|
5293203|GBP|0.666|
2866106|GBP|0.33|
4204932|GBP|0.036|
4813769|GBP|0.544|
2455378|GBP|0.12|
5283641|EUR|0.522|
264248|GBP|24.3|
5260850|GBP|0.152|
4745018|GBP|3.29|
5161969|GBP|0.126|
5283585|GBP|10.8|
4882508|GBP|1.312|
2439485|GBP|0.018|
5070352|USD|0.036|
5084623|GBP|0.36|
4610157|GBP|0.736|
3851409|GBP|0.348|
4994665|GBP|1.31|
5184011|GBP|5.05|
1210|GBP|0.198|
5241441|GBP|0.132|
1578870|GBP|0.051|
5218239|GBP|0.2|
1412679|GBP|15.72|
3097924|USD|0.04|
1654267|GBP|0.502|
395624|GBP|0.666|
4892490|GBP|1.008|
5036714|GBP|0.34|
3686068|EUR|1.774|
5280843|GBP|1.368|
4472089|GBP|0.138|
2360492|GBP|0.78|
5077026|GBP|42.642|
5172068|GBP|0.5|
2139047|GBP|0.3|
3253475|EUR|0.204|
5019571|GBP|1.05|
1876420|GBP|1.3|
5097259|GBP|0.2583|
5232136|SEK|0.72|
4988263|GBP|0.0399|
2834125|GBP|0.2484|
3570055|GBP|0.192|
4966435|GBP|0.34|
1239804|GBP|1.2375|
1495503|GBP|0.1|
5281886|GBP|0.012|
731591|GBP|0.02|
5017354|GBP|1.848|
2516901|GBP|6.24|
2169119|GBP|0.39|
5176202|GBP|0.376|
2233596|GBP|0.062|
4911900|EUR|0.18|
5091866|GBP|2.99|
2594076|GBP|0.252|
5188648|EUR|24.288|
3811633|GBP|0.02|
1585755|GBP|6.23|
5065311|GBP|0.618|
5016344|GBP|0.056|
697511|GBP|0.104|
4914786|GBP|0.7|
4147171|GBP|0.0108|
5003044|GBP|2.36|
358737|GBP|3.528|
764412|GBP|0.028|
4646869|GBP|0.3455|
5166191|USD|0.2376|
5277158|GBP|0.864|
5198807|GBP|0.014|
5034092|GBP|1.312|
3418460|GBP|0.148|
3739374|GBP|0.9|
2300650|GBP|6.42|
5191460|GBP|0.052|
4978915|GBP|2.67|
4958111|GBP|0.482|
3314419|GBP|0.066|
5088749|GBP|0.124|
5305328|EUR|5.36|
3063642|EUR|0.622|
5191661|GBP|0.852|
3470158|GBP|2.112|
4963829|GBP|38.055|
4206844|GBP|0.67|
3211197|GBP|0.33|
5238417|GBP|0.47|
4870739|GBP|0.19|
494966|GBP|0.898|
5273153|GBP|0.81|
5293744|GBP|2.702|
5295086|GBP|10.6698|
4064764|GBP|0.364|
5352668|GBP|0.41|
5025289|GBP|0.028|
5365198|USD|6.49|
5304606|GBP|6.1|
5387609|GBP|0.264|
5290952|GBP|0.104|
5374861|GBP|4.442|
5387060|EUR|0.102|
5057578|GBP|0.514|
5236411|GBP|0.004|
5108675|GBP|0.594|
2955552|GBP|0.504|
5124039|EUR|0.18|
5097303|GBP|0.032|
5177536|GBP|0.152|
5288598|GBP|1.09|
5229734|GBP|13.23|
5406255|GBP|0.132|
1666016|GBP|0.228|
4977649|GBP|0.006|
2263001|EUR|0.28|
4509359|GBP|1.69|
5357454|GBP|3.04|
5307629|EUR|0.09|
320038|GBP|2.086|
5248693|GBP|0.34|
471873|GBP|24.834|
4476165|GBP|0.01|
895753|GBP|0.192|
901539|GBP|0.13|
5168847|GBP|1.942|
5440474|GBP|14.748|
5285961|GBP|0.208|
1569812|GBP|0.61|
2925139|USD|1.856|
1534101|GBP|0.186|
5452619|GBP|2.436|
1748324|GBP|2.3|
594213|GBP|0.024|
1785541|GBP|0.172|
5381363|GBP|0.018|
3863564|GBP|0.318|
93523|GBP|0.38|
4987899|GBP|1.118|
4606856|EUR|4.086|
4765629|GBP|107.072|
4932886|GBP|0.066|
3311710|EUR|48.1|
3519425|GBP|14.278|
2052056|EUR|0.04|
4328220|GBP|47.2226|
4227163|GBP|6.488|
2080948|GBP|12.0086|
1921340|GBP|0.306|
2700073|GBP|17.768|
3910434|GBP|0.7319|
3476655|GBP|559.1032|
4702898|GBP|21.674|
3899370|GBP|3.1934|
2161503|GBP|1.704|
4672689|GBP|14.8197|
4358817|GBP|4.035|
533596|GBP|13.212|
4232202|GBP|11.65|
820864|GBP|0.798|
4471078|GBP|6.732|
4739224|GBP|0.204|
4883753|GBP|1.244|
2063499|GBP|0.426|
2190789|GBP|13.848|
4864995|GBP|30.834|
1336657|GBP|134.659|
4942984|GBP|0.654|
5115200|GBP|0.138|
2001680|GBP|0.4|
1378327|GBP|7.82|
3789761|GBP|17.288|
4962843|GBP|2.37|
4652527|GBP|0.252|
4586147|GBP|0.396|
2437119|GBP|0.526|
4873058|GBP|0.078|
3662027|GBP|0.1023|
4353541|GBP|1.418|
4890784|GBP|9.492|
4436474|GBP|2.778|
2386065|GBP|0.12|
236543|GBP|0.428|
1151071|USD|0.72|
4418454|GBP|1.346|
243239|GBP|3.204|
4618361|GBP|0.78|
4610288|GBP|0.26|
4860238|GBP|0.294|
2092248|GBP|0.024|
4910171|GBP|0.186|
3530011|GBP|2.216|
3961441|GBP|5.268|
1797651|GBP|0.02|
3748696|GBP|0.936|
4130725|GBP|0.312|
3720445|GBP|0.228|
4949902|EUR|0.132|
3132126|GBP|8.228|
2933384|GBP|0.36|
4687557|GBP|1.2|
2906229|GBP|5.724|
1609490|GBP|3.4|
2500917|GBP|0.09|
2292843|GBP|1.25|
4190795|EUR|0.05|
4352862|EUR|0.05|
4046057|GBP|7.274|
4942760|GBP|0.962|
472531|GBP|2.34|
4744347|GBP|2.48|
1488642|GBP|0.024|
5102740|GBP|2.436|
4941019|GBP|1.016|
4675845|GBP|5.978|
2264316|GBP|6.73|
4249165|GBP|0.682|
4986503|GBP|1.272|
69989|GBP|4.4|
4664806|GBP|0.048|
2804776|GBP|19.9|
4627019|GBP|11.906|
3566973|GBP|30.806|
4688234|GBP|0.226|
3266152|GBP|0.42|
4881231|GBP|0.6|
1238341|EUR|0.04|
4585166|GBP|9.092|
4180436|GBP|0.18|
1975405|GBP|5.462|
1845438|GBP|0.678|
2980420|GBP|1.376|
4891237|GBP|1.94|
2587140|GBP|0.114|
2284734|EUR|0.226|
2516474|GBP|1.254|
3065148|GBP|6.62|
1569424|GBP|2.032|
2973580|GBP|0.0009|
1064028|GBP|7.4|
1855177|GBP|0.6|
4879113|GBP|0.108|
3734968|GBP|0.112|
4387660|GBP|0.006|
4856927|GBP|1.164|
1669048|GBP|2.466|
116131|GBP|57.26|
2314303|GBP|0.468|
5101015|GBP|0.306|
444423|GBP|0.006|
4563403|GBP|10.094|
4856391|GBP|20.72|
3713794|GBP|0.142|
4678390|GBP|0.09|
3676225|GBP|0.532|
4333489|GBP|1.9881|
4601895|GBP|0.09|
4868014|GBP|0.24|
4357232|EUR|0.054|
4777708|GBP|1.968|
4779866|GBP|0.17|
123027|GBP|147.3825|
2039050|GBP|0.186|
4534283|GBP|2.542|
2105751|SEK|7.7|
3246164|GBP|0.64|
656939|EUR|12.68|
4901969|GBP|0.008|
5155888|GBP|0.0705|
467434|GBP|1.122|
4835616|GBP|0.06|
5080799|GBP|2.166|
4946536|GBP|0.21|
4737826|GBP|0.036|
4859184|GBP|11.586|
4786484|GBP|3.99|
1149347|GBP|0.86|
4798686|GBP|0.26|
4623113|GBP|0.168|
2867417|GBP|29.38|
5163715|GBP|0.838|
4909304|GBP|0.09|
4342088|GBP|0.09|
4916290|GBP|1.196|
545766|EUR|0.024|
4858558|GBP|4.026|
4412652|GBP|0.072|
4893138|GBP|0.066|
1122022|GBP|0.732|
1615192|GBP|3.406|
724568|GBP|14.954|
5160030|GBP|1.648|
4119165|GBP|3.106|
2305109|GBP|0.464|
4446051|GBP|0.084|
4652021|GBP|5.0|
4126851|GBP|1.48|
5072449|GBP|0.06|
2903484|USD|0.288|
4942710|GBP|1.1|
2356091|GBP|2.492|
4922210|GBP|0.45|
4956440|GBP|0.288|
4195257|GBP|6.96|
5217132|GBP|1.057|
5218312|GBP|0.066|
4364260|GBP|1.192|
1891289|GBP|5.062|
1880903|EUR|0.424|
1495391|GBP|7.84|
5115121|GBP|0.012|
3613894|GBP|13.1855|
3077318|GBP|11.424|
4864006|GBP|2.426|
1391455|GBP|0.102|
3056117|EUR|0.16|
4173141|GBP|2.088|
2188919|GBP|0.786|
627897|SEK|1.0|
3540967|GBP|1.76|
4340700|GBP|2.31|
4895160|GBP|0.132|
1976175|GBP|2.902|
4853344|GBP|0.006|
4913137|EUR|0.018|
853226|GBP|0.376|
2929295|EUR|2.824|
1881476|GBP|0.838|
4953444|GBP|0.49|
103283|SEK|34.62|
2608246|GBP|0.35|
2717474|GBP|1.2|
4726104|GBP|0.066|
4502001|GBP|0.312|
4684368|GBP|0.126|
3318531|GBP|1.8|
4314132|GBP|0.084|
2520251|GBP|1.56|
2228343|GBP|0.054|
4221641|GBP|0.054|
4827302|GBP|0.018|
4458417|GBP|1.142|
3848720|GBP|0.526|
4743919|GBP|0.2295|
427784|GBP|0.06|
4861958|GBP|0.45|
4835251|GBP|0.878|
1658660|GBP|0.1017|
2386160|GBP|6.6|
67111|EUR|0.006|
3345850|GBP|0.152|
487006|GBP|1.28|
4420391|GBP|1.08|
2297009|GBP|0.656|
4590430|GBP|0.006|
